,file name,label,vanti,train \ test
12845,8XJAK_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-06_01-44-27.BMP,0,0,0
12846,8XJAK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-12-06_01-44-27.BMP,0,0,0
12847,8XJAM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-19_23-23-27.BMP,0,0,0
12848,8XJAM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-19_23-23-27.BMP,0,0,0
12849,8XJAM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-19_23-23-27.BMP,0,0,1
12850,8XJAM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-19_23-23-27.BMP,0,0,1
12851,8XJAM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-19_23-23-27.BMP,0,0,0
12852,8XJAS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_07-24-32.BMP,0,0,0
12853,8XJAS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_07-24-32.BMP,0,0,1
12854,8XJAS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_07-24-32.BMP,0,0,1
12855,8XJAS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_07-24-32.BMP,0,0,0
12856,8XJAS_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_07-24-32.BMP,0,0,0
12857,8XJAW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_12-14-57.BMP,0,0,0
12858,8XJAW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_12-14-57.BMP,0,0,0
12859,8XJAW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_12-14-57.BMP,0,0,0
12860,8XJAW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_12-14-57.BMP,0,0,0
12861,8XJB6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-15_14-44-58.BMP,0,0,0
12862,8XJB6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-15_14-44-58.BMP,0,0,1
12863,8XJB6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-15_14-44-58.BMP,0,0,0
12864,8XJB6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-15_14-44-58.BMP,0,0,0
12865,8XJB6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-15_14-44-58.BMP,0,0,1
12866,8XJB6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-15_14-44-58.BMP,0,0,0
12867,8XJB8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-04_20-22-49.BMP,0,0,1
12868,8XJB8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-04_20-22-49.BMP,0,0,0
12869,8XJB8_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-04_20-22-49.BMP,0,0,0
12870,8XJB8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-04_20-22-49.BMP,0,0,1
12871,8XJBC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-15_15-22-24.BMP,0,0,1
12872,8XJBC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-15_15-22-24.BMP,0,0,1
12873,8XJBC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-15_15-22-24.BMP,0,0,0
12874,8XJBC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-15_15-22-24.BMP,0,0,0
12875,8XJBC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-15_15-22-24.BMP,0,0,0
12876,8XJBC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-15_15-22-24.BMP,0,0,1
12877,8XJBI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-08_18-23-30.BMP,0,0,0
12878,8XJBI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-08_18-23-30.BMP,0,0,0
12879,8XJBI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-08_18-23-30.BMP,0,0,1
12880,8XJBI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-08_18-23-30.BMP,0,0,1
12881,8XJBI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-08_18-23-30.BMP,0,0,0
12882,8XJBK_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_08-24-42.BMP,0,0,0
12883,8XJBK_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_08-24-42.BMP,0,0,1
12884,8XJBK_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_08-24-42.BMP,0,0,0
12885,8XJBK_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_08-24-42.BMP,0,0,0
12886,8XJBK_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_08-24-42.BMP,0,0,1
12887,8XJBO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_09-12-34.BMP,0,0,0
12888,8XJBO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_09-12-34.BMP,0,0,0
12889,8XJBO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_09-12-34.BMP,0,0,0
12890,8XJBO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_09-12-34.BMP,0,0,0
12891,8XJBO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_09-12-34.BMP,0,0,0
12892,8XJBO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_09-12-34.BMP,0,0,0
12893,8XJBW_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-04_04-35-34.BMP,0,0,0
12894,8XJBW_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-04_04-35-34.BMP,0,0,0
12895,8XJBW_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-04_04-35-34.BMP,0,0,0
12896,8XJBW_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-04_04-35-34.BMP,0,0,0
12897,8XJBW_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-04_04-35-34.BMP,0,0,0
12898,8XJBW_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-04_04-35-34.BMP,0,0,0
12899,8XJC0_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-12-06_17-50-41.BMP,0,0,1
12900,8XJC0_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-12-06_17-50-41.BMP,0,0,0
12901,8XJC0_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-06_17-50-41.BMP,0,0,0
12902,8XJC0_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-06_17-50-41.BMP,0,0,0
12903,8XJC0_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-06_17-50-41.BMP,0,0,0
12904,8XJC0_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-12-06_17-50-41.BMP,0,0,0
12905,8XJC2_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_09-24-08.BMP,0,0,0
12906,8XJC2_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_09-24-08.BMP,0,0,1
12907,8XJC2_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_09-24-08.BMP,0,0,0
12908,8XJC2_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_09-24-08.BMP,0,0,1
12909,8XJC2_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_09-24-08.BMP,0,0,0
12910,8XJC2_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_09-24-08.BMP,0,0,0
12911,8XJC4_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-27_15-44-30.BMP,0,0,0
12912,8XJC4_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-27_15-44-30.BMP,0,0,0
12913,8XJC4_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-27_15-44-30.BMP,0,0,0
12914,8XJC4_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-27_15-44-30.BMP,0,0,1
12915,8XJC4_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-27_15-44-30.BMP,0,0,0
12916,8XJC4_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-27_15-44-30.BMP,0,0,0
12917,8XJC6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_13-15-32.BMP,0,0,1
12918,8XJC6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_13-15-32.BMP,0,0,0
12919,8XJC6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_13-15-32.BMP,0,0,0
12920,8XJC6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_13-15-32.BMP,0,0,0
12921,8XJC6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-24_13-15-32.BMP,0,0,0
12922,8XJC6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_13-15-32.BMP,0,0,1
12923,8XJCA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-15_13-40-27.BMP,0,0,0
12924,8XJCA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-15_13-40-27.BMP,0,0,1
12925,8XJCA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-15_13-40-27.BMP,0,0,0
12926,8XJCA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-15_13-40-27.BMP,0,0,0
12927,8XJCA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-15_13-40-27.BMP,0,0,0
12928,8XJCA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-15_13-40-27.BMP,0,0,1
12929,8XJCG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-02_09-27-40.BMP,0,0,0
12930,8XJCG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-02_09-27-40.BMP,0,0,0
12931,8XJCG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-02_09-27-40.BMP,0,0,0
12932,8XJCG_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-02_09-27-40.BMP,0,0,1
12933,8XJCG_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-02_09-27-40.BMP,0,0,0
12934,8XJCG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-02_09-27-40.BMP,0,0,0
12935,8XJCM_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_13-52-03.BMP,0,0,0
12936,8XJCM_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_13-52-03.BMP,0,0,0
12937,8XJCM_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_13-52-03.BMP,0,0,0
12938,8XJCM_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_13-52-03.BMP,0,0,0
12939,8XJCM_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-24_13-52-03.BMP,0,0,0
12940,8XJCM_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_13-52-03.BMP,0,0,1
12941,8XJCO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_12-23-11.BMP,0,0,0
12942,8XJCO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_12-23-11.BMP,0,0,0
12943,8XJCO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_12-23-11.BMP,0,0,0
12944,8XJCO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_12-23-11.BMP,0,0,0
12945,8XJCO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_12-23-11.BMP,0,0,0
12946,8XJCS_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_20-02-17.BMP,0,0,0
12947,8XJCS_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_20-02-17.BMP,0,0,1
12948,8XJCS_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_20-02-17.BMP,0,0,0
12949,8XJCS_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_20-02-17.BMP,0,0,0
12950,8XJCS_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_20-02-17.BMP,0,0,0
12951,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX12DY14SDX5SDY30_2020-11-27_01-20-37.BMP,0,0,0
12952,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX5DY11SDX5SDY30_2020-11-27_01-20-37.BMP,0,0,0
12953,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_20-42-48.BMP,0,0,0
12954,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY5SDX5SDY30_2020-11-27_01-20-37.BMP,0,0,1
12955,8XJCY_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY5SDX5SDY30_2020-11-27_01-20-37.BMP,0,0,0
12956,8XJD6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_14-57-26.BMP,0,0,1
12957,8XJD6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_14-57-26.BMP,0,0,0
12958,8XJD6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_14-57-26.BMP,0,0,1
12959,8XJD6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_14-57-26.BMP,0,0,0
12960,8XJD6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_14-57-26.BMP,0,0,1
12961,8XJDA_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-24_07-21-21.BMP,0,0,0
12962,8XJDA_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-24_07-21-21.BMP,0,0,0
12963,8XJDA_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-24_07-21-21.BMP,0,0,0
12964,8XJDA_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-24_07-21-21.BMP,0,0,1
12965,8XJDA_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-24_07-21-21.BMP,0,0,0
12966,8XJDA_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-24_07-21-21.BMP,0,0,1
12967,8XJDG_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_22-07-37.BMP,0,0,1
12968,8XJDG_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_22-07-37.BMP,0,0,1
12969,8XJDG_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_22-07-37.BMP,0,0,0
12970,8XJDG_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_22-07-37.BMP,0,0,1
12971,8XJDI_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-13_15-40-37.BMP,0,0,0
12972,8XJDI_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-13_15-40-37.BMP,0,0,0
12973,8XJDI_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-13_15-40-37.BMP,0,0,0
12974,8XJDI_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-13_15-40-37.BMP,0,0,0
12975,8XJDI_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-13_15-40-37.BMP,0,0,0
12976,8XJDI_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-13_15-40-37.BMP,0,0,1
12977,8XJE6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-13_08-09-14.BMP,0,0,0
12978,8XJE6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-13_08-09-14.BMP,0,0,1
12979,8XJE6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-13_08-09-14.BMP,0,0,0
12980,8XJE6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-13_08-09-14.BMP,0,0,0
12981,8XJE6_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-13_08-09-14.BMP,0,0,0
12982,8XJE6_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-13_08-09-14.BMP,0,0,0
12983,8XJES_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_21-37-11.BMP,0,0,1
12984,8XJES_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_21-37-11.BMP,0,0,0
12985,8XJES_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_21-37-11.BMP,0,0,0
12986,8XJES_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_21-37-11.BMP,0,0,1
12987,8XJES_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_21-37-11.BMP,0,0,0
12988,8XJEU_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX12DY14SDX5SDY30_2020-11-27_02-39-18.BMP,0,0,0
12989,8XJEU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX5DY11SDX5SDY30_2020-11-27_02-39-18.BMP,0,0,0
12990,8XJEU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY9SDX5SDY30_2020-11-27_02-39-18.BMP,0,0,0
12991,8XJEU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX8DY8SDX5SDY30_2020-11-27_02-39-18.BMP,0,0,0
12992,8XJEU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY5SDX5SDY30_2020-11-27_02-39-18.BMP,0,0,1
12993,8XJEU_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY5SDX5SDY30_2020-11-27_02-39-18.BMP,0,0,0
12994,8XJFC_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-02_17-08-06.BMP,0,0,0
12995,8XJFC_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-02_17-08-06.BMP,0,0,0
12996,8XJFC_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-02_17-08-06.BMP,0,0,0
12997,8XJFC_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-02_17-08-06.BMP,0,0,0
12998,8XJFC_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-02_17-08-06.BMP,0,0,1
12999,8XJFC_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-02_17-08-06.BMP,0,0,0
13000,8XJFO_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_12-41-31.BMP,0,0,0
13001,8XJFO_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_12-41-31.BMP,0,0,1
13002,8XJFO_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_12-41-31.BMP,0,0,0
13003,8XJFO_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_12-41-31.BMP,0,0,0
13004,8XJFO_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-26_12-41-31.BMP,0,0,0
13005,8XJFO_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-26_12-41-31.BMP,0,0,0
13006,8XJFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-12-06_08-41-12.BMP,0,0,0
13007,8XJFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-12-06_08-41-12.BMP,0,0,0
13008,8XJFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-12-06_08-41-12.BMP,0,0,0
13009,8XJFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-12-06_08-41-12.BMP,0,0,1
13010,8XJFQ_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-12-06_08-41-12.BMP,0,0,0
13011,8XJFU_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-26_21-37-43.BMP,0,0,0
13012,8XJFU_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-26_21-37-43.BMP,0,0,1
13013,8XJFU_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-26_21-37-43.BMP,0,0,1
13014,8XJFU_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-26_21-37-43.BMP,0,0,0
13015,8XJG6_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-27_09-23-52.BMP,0,0,0
13016,8XJG6_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-27_09-23-52.BMP,0,0,0
13017,8XJG6_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-27_09-23-52.BMP,0,0,0
13018,8XJG6_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-27_09-23-52.BMP,0,0,0
13019,8XJG8_FSGB_VE_MEAS_FIB_{MEASURE}_P001_DX12DY14SDX5SDY30_2020-11-27_08-02-13.BMP,0,0,1
13020,8XJG8_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX5DY11SDX5SDY30_2020-11-27_08-02-13.BMP,0,0,1
13021,8XJG8_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX10DY9SDX5SDY30_2020-11-27_08-02-13.BMP,0,0,0
13022,8XJG8_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX8DY8SDX5SDY30_2020-11-27_08-02-13.BMP,0,0,0
13023,8XJG8_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX11DY5SDX5SDY30_2020-11-27_08-02-13.BMP,0,0,0
13024,8XJG8_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX17DY5SDX5SDY30_2020-11-27_08-02-13.BMP,0,0,0
13025,8XJGE_FSGB_VE_MEAS_FIB_{MEASURE}_P002_DX12DY14SDX5SDY31_2020-11-04_04-33-45.BMP,0,0,1
13026,8XJGE_FSGB_VE_MEAS_FIB_{MEASURE}_P003_DX5DY11SDX5SDY31_2020-11-04_04-33-45.BMP,0,0,1
13027,8XJGE_FSGB_VE_MEAS_FIB_{MEASURE}_P004_DX10DY9SDX5SDY31_2020-11-04_04-33-45.BMP,0,0,0
13028,8XJGE_FSGB_VE_MEAS_FIB_{MEASURE}_P005_DX8DY8SDX5SDY31_2020-11-04_04-33-45.BMP,0,0,0
13029,8XJGE_FSGB_VE_MEAS_FIB_{MEASURE}_P006_DX11DY5SDX5SDY31_2020-11-04_04-33-45.BMP,0,0,0
13030,8XJGE_FSGB_VE_MEAS_FIB_{MEASURE}_P007_DX17DY5SDX5SDY31_2020-11-04_04-33-45.BMP,0,0,0
