,file name,label,vanti,train \ test,score,vanti with PR
16344,U8MV6_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-11-22_12-39-37.JPG,0,1,1,0.34,1.0
16360,U8MVA_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-11-23_11-55-07.JPG,0,1,0,0.18,1.0
16373,U8MVU_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-11-22_21-27-06.JPG,0,1,0,0.25,1.0
16378,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-22_16-14-52.JPG,0,1,0,0.55,1.0
16379,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-22_16-14-52.JPG,0,1,1,0.33,1.0
16380,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-10-24_12-54-45.JPG,0,1,0,0.41,1.0
16383,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX14SDY6_2020-10-22_16-14-52.JPG,0,1,0,0.45,1.0
16387,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-10-22_16-14-52.JPG,0,1,1,0.45,1.0
16388,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-10-24_12-54-45.JPG,0,1,0,0.59,1.0
16389,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-10-22_16-14-52.JPG,0,1,0,0.55,1.0
16391,V9HR2_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-10-24_12-54-45.JPG,0,1,0,0.27,1.0
16398,V9HS4_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-10-23_03-21-23.JPG,0,1,0,0.4,1.0
16399,V9HS4_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-10-23_03-21-23.JPG,0,1,0,0.58,1.0
16400,V9HVU_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-11-22_20-20-48.JPG,0,1,0,0.41,1.0
16401,V9HVU_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-11-22_20-20-48.JPG,0,1,1,0.6,1.0
16402,V9HVU_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-11-22_20-20-48.JPG,0,1,0,0.4,1.0
16405,V9HVU_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-11-22_20-20-48.JPG,0,1,0,0.29,1.0
16409,V9HWG_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-29_04-07-45.JPG,0,1,0,0.32,1.0
16411,V9HWG_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-11-29_04-07-45.JPG,0,1,0,0.14,1.0
16415,V9HWG_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX1SDY18_2020-11-29_04-07-45.JPG,0,1,1,0.3,1.0
16416,V9HWG_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-29_04-07-45.JPG,0,1,1,0.58,1.0
16417,V9HWG_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-11-29_04-07-45.JPG,0,1,0,0.16,1.0
16422,V9HWO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-10-27_05-43-17.JPG,0,1,0,0.13,1.0
16423,V9HWO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-10-27_05-43-17.JPG,0,1,0,0.55,1.0
16426,V9HWO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-10-27_05-43-17.JPG,0,1,0,0.18,1.0
16433,V9HX0_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-25_21-21-00.JPG,0,1,0,0.59,1.0
16436,V9HX0_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-25_21-21-00.JPG,0,1,0,0.58,1.0
16440,V9HXE_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-11-25_08-13-44.JPG,0,1,0,0.18,1.0
16442,V9HXE_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-25_08-13-44.JPG,0,1,0,0.23,1.0
16444,V9HXE_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX5SDY20_2020-11-25_08-13-44.JPG,0,1,1,0.2,1.0
16446,V9HXO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-10-22_13-30-28.JPG,0,1,0,0.38,1.0
16451,V9HXQ_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-27_17-37-12.JPG,0,1,0,0.35,1.0
16462,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-25_23-29-27.JPG,0,1,0,0.47,1.0
16464,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-10-24_07-43-39.JPG,0,1,0,0.4,1.0
16466,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-10-24_07-43-39.JPG,0,1,1,0.45,1.0
16467,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-10-24_07-43-39.JPG,0,1,1,0.32,1.0
16468,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-10-25_23-29-27.JPG,0,1,0,0.45,1.0
16471,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-10-24_07-43-39.JPG,0,1,0,0.43,1.0
16475,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-10-25_23-29-27.JPG,0,1,1,0.14,1.0
16476,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-10-25_23-29-27.JPG,0,1,0,0.3,1.0
16477,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-25_23-29-27.JPG,0,1,1,0.18,1.0
16479,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-25_23-29-27.JPG,0,1,0,0.32,1.0
16481,V9HXW_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-10-24_20-44-14.JPG,0,1,0,0.29,1.0
16496,V9HYI_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-11-24_04-53-00.JPG,0,1,0,0.53,1.0
16501,V9HYI_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-24_04-53-00.JPG,0,1,1,0.29,1.0
16505,V9HYM_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-11-24_07-26-34.JPG,0,1,0,0.13,1.0
16507,V9HYM_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-24_07-26-34.JPG,0,1,1,0.48,1.0
16513,V9HYM_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-11-24_07-26-34.JPG,0,1,0,0.48,1.0
16514,V9HYO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-24_18-03-09.JPG,0,1,0,0.3,1.0
16516,V9HYO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-10-24_18-03-09.JPG,0,1,0,0.45,1.0
16517,V9HYO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-10-24_18-03-09.JPG,0,1,0,0.12,1.0
16518,V9HYO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX6SDY9_2020-10-24_18-03-09.JPG,0,1,1,0.18,1.0
16519,V9HYO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-10-24_18-03-09.JPG,0,1,0,0.19,1.0
16520,V9HYO_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-10-24_18-03-09.JPG,0,1,0,0.4,1.0
16525,V9HZ0_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-24_04-53-00.JPG,0,1,0,0.52,1.0
16527,V9HZ0_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-11-24_04-53-00.JPG,0,1,0,0.15,1.0
16532,V9HZI_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-11-24_08-05-16.JPG,0,1,0,0.25,1.0
16534,V9HZI_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-24_08-05-16.JPG,0,1,1,0.54,1.0
16541,V9HZS_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-10-23_02-13-53.JPG,0,1,0,0.36,1.0
16542,V9HZS_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-10-23_02-13-53.JPG,0,1,1,0.22,1.0
16543,V9HZS_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX10SDY11_2020-10-23_02-13-53.JPG,0,1,1,0.15,1.0
16554,V9I0A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-10-27_05-54-56.JPG,0,1,0,0.42,1.0
16555,V9I0A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-10-27_05-54-56.JPG,0,1,0,0.41,1.0
16557,V9I0A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-10-27_05-54-56.JPG,0,1,0,0.3,1.0
16559,V9I0A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX10SDY11_2020-10-27_05-54-56.JPG,0,1,0,0.51,1.0
16560,V9I0A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-10-27_05-54-56.JPG,0,1,1,0.41,1.0
16569,V9I0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-10-26_11-36-06.JPG,0,1,0,0.33,1.0
16570,V9I0O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-10-26_11-36-06.JPG,0,1,1,0.31,1.0
16580,V9I0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-10-26_10-07-12.JPG,0,1,0,0.59,1.0
16585,V9I0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-10-26_10-07-12.JPG,0,1,1,0.56,1.0
16586,V9I0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-10-26_10-07-12.JPG,0,1,1,0.37,1.0
16587,V9I0U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-10-26_10-07-12.JPG,0,1,1,0.13,1.0
16589,V9I0Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-10-26_21-07-43.JPG,0,1,0,0.22,1.0
16590,V9I0Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-26_21-07-43.JPG,0,1,0,0.18,1.0
16593,V9I0Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX10SDY11_2020-10-26_21-07-43.JPG,0,1,0,0.12,1.0
16594,V9I0Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-10-26_21-07-43.JPG,0,1,0,0.31,1.0
16595,V9I1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-10-25_00-18-32.JPG,0,1,1,0.51,1.0
16596,V9I1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-10-25_00-18-32.JPG,0,1,0,0.39,1.0
16597,V9I1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-10-25_00-18-32.JPG,0,1,0,0.27,1.0
16598,V9I1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-10-25_00-18-32.JPG,0,1,0,0.26,1.0
16599,V9I1C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-10-25_00-18-32.JPG,0,1,0,0.47,1.0
16606,V9I1E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-10-26_10-07-12.JPG,0,1,0,0.45,1.0
16608,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-26_01-55-28.JPG,0,1,0,0.2,1.0
16609,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-10-26_01-55-28.JPG,0,1,0,0.35,1.0
16610,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-10-26_01-55-28.JPG,0,1,0,0.21,1.0
16611,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-10-26_01-55-28.JPG,0,1,0,0.28,1.0
16614,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-10-26_01-55-28.JPG,0,1,0,0.26,1.0
16617,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX5SDY20_2020-10-26_01-55-28.JPG,0,1,0,0.35,1.0
16618,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-10-26_01-55-28.JPG,0,1,1,0.38,1.0
16619,V9I1G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-10-26_01-55-28.JPG,0,1,0,0.34,1.0
16620,V9I1I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-27_08-22-43.JPG,0,1,1,0.13,1.0
16622,V9I1I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-11-27_08-22-43.JPG,0,1,1,0.36,1.0
16624,V9I1I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX9SDY40_2020-11-27_08-22-43.JPG,0,1,0,0.17,1.0
16625,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-10-25_00-27-45.JPG,0,1,0,0.43,1.0
16628,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-10-26_00-00-08.JPG,0,1,1,0.4,1.0
16629,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-10-26_00-00-08.JPG,0,1,0,0.5,1.0
16631,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-10-26_00-00-08.JPG,0,1,0,0.59,1.0
16632,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-26_00-00-08.JPG,0,1,0,0.41,1.0
16633,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-10-26_00-00-08.JPG,0,1,0,0.24,1.0
16635,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-10-26_00-00-08.JPG,0,1,0,0.42,1.0
16636,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-10-26_00-00-08.JPG,0,1,0,0.26,1.0
16637,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-10-26_00-00-08.JPG,0,1,0,0.24,1.0
16638,V9I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-10-26_00-00-08.JPG,0,1,1,0.39,1.0
16641,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-10-25_17-20-51.JPG,0,1,0,0.29,1.0
16642,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-10-26_01-55-28.JPG,0,1,0,0.59,1.0
16646,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-10-25_17-20-51.JPG,0,1,1,0.22,1.0
16647,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-10-25_17-20-51.JPG,0,1,0,0.49,1.0
16648,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-10-25_17-20-51.JPG,0,1,0,0.59,1.0
16649,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-10-26_01-55-28.JPG,0,1,0,0.49,1.0
16650,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-10-25_17-20-51.JPG,0,1,0,0.55,1.0
16651,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-10-26_01-55-28.JPG,0,1,1,0.43,1.0
16652,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-10-26_01-55-28.JPG,0,1,0,0.39,1.0
16656,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-25_17-20-51.JPG,0,1,0,0.21,1.0
16657,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-10-26_01-55-28.JPG,0,1,1,0.6,1.0
16658,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-10-26_01-55-28.JPG,0,1,0,0.53,1.0
16659,V9I1S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-10-25_17-20-51.JPG,0,1,0,0.15,1.0
16663,V9I1Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-10-27_04-17-50.JPG,0,1,1,0.13,1.0
16664,V9I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-10-20_00-21-47.JPG,0,1,0,0.59,1.0
16665,V9I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX6SDY9_2020-10-20_00-21-47.JPG,0,1,0,0.43,1.0
16666,V9I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-10-20_00-21-47.JPG,0,1,0,0.4,1.0
16667,V9I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-10-20_00-21-47.JPG,0,1,0,0.32,1.0
16670,V9I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX14SDY42_2020-10-28_05-42-17.JPG,0,1,0,0.43,1.0
16672,V9I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-10-28_05-42-17.JPG,0,1,1,0.38,1.0
16673,V9I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-10-28_05-42-17.JPG,0,1,1,0.37,1.0
16680,V9I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX14SDY42_2020-10-28_05-42-17.JPG,0,1,1,0.54,1.0
16688,V9I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-10-28_05-52-26.JPG,0,1,0,0.48,1.0
16689,V9I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-28_05-52-26.JPG,0,1,0,0.26,1.0
16690,V9I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-10-28_05-52-26.JPG,0,1,0,0.39,1.0
16691,V9I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-10-28_05-52-26.JPG,0,1,0,0.58,1.0
16694,V9I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-10-28_08-07-55.JPG,0,1,0,0.55,1.0
16697,V9I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-10-28_08-07-55.JPG,0,1,0,0.57,1.0
16699,V9I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-10-28_08-07-55.JPG,0,1,0,0.31,1.0
16700,V9I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-10-28_08-07-55.JPG,0,1,1,0.27,1.0
16701,V9I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-10-28_08-07-55.JPG,0,1,0,0.36,1.0
16703,V9I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-10-27_17-36-42.JPG,0,1,0,0.3,1.0
16706,V9I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-10-27_17-36-42.JPG,0,1,0,0.56,1.0
16708,V9I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-10-27_17-36-42.JPG,0,1,0,0.35,1.0
16713,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-10-30_01-05-31.JPG,0,1,0,0.57,1.0
16714,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-10-30_01-05-31.JPG,0,1,1,0.13,1.0
16716,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-10-30_01-05-31.JPG,0,1,1,0.5,1.0
16717,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-10-30_01-05-31.JPG,0,1,0,0.17,1.0
16718,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-10-30_01-05-31.JPG,0,1,0,0.15,1.0
16719,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-10-30_01-05-31.JPG,0,1,0,0.56,1.0
16720,V9I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-10-30_01-05-31.JPG,0,1,1,0.34,1.0
16721,V9I3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-11-01_08-16-58.JPG,0,1,1,0.51,1.0
