file name,label,vanti,train \ test,score,vanti label,vanti with pr
6GJDK_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-14_05-40-43.BMP,0,0,1,0.55,1,0
6GJDK_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-14_05-40-43.BMP,0,0,0,0.49,2,0
6GJDK_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-14_05-40-43.BMP,0,0,0,0.89,2,0
6GJDK_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-14_05-40-43.BMP,0,0,1,0.71,2,0
6GJDK_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-14_05-40-43.BMP,0,0,0,0.58,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.54,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.45,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.87,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.54,1,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.87,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,1,0.42,1,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.40,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,0,0.52,2,0
6GJDM_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-05_05-53-22.BMP,0,0,1,0.57,2,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,0,0.57,1,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,0,0.67,1,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,0,0.55,1,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,0,0.66,2,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,1,0.62,2,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,1,0.90,2,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,1,0.88,2,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,0,0.43,2,0
6GJDU_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-20_00-35-29.BMP,0,0,0,0.59,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.44,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.80,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,1,0.70,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.40,1,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.62,1,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.66,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.84,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.88,2,0
6GJDW_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-06_20-44-04.BMP,0,0,0,0.53,1,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,1,0.79,2,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,1,0.56,2,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,0,0.40,1,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,0,0.58,1,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,0,0.86,1,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,1,0.61,2,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,1,0.49,2,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,0,0.94,2,0
6GJE2_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-06_18-10-20.BMP,0,0,0,0.85,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,0,0.58,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,0,0.78,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,1,0.44,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,1,0.40,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,1,0.73,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,0,0.79,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,1,0.63,2,0
6GJEQ_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-02_16-28-44.BMP,0,0,0,0.91,1,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,0,0.73,1,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,0,0.87,2,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,1,0.69,2,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,0,0.90,2,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,0,0.46,2,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,1,0.84,2,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,0,0.94,2,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,1,0.81,1,0
6GJEU_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-18_03-55-17.BMP,0,0,0,0.72,2,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,0,0.89,1,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,0,0.88,1,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,1,0.58,2,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,1,0.88,2,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,0,0.54,1,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,1,0.74,1,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,1,0.93,2,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,0,0.67,1,0
6GJFO_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-20_07-38-08.BMP,0,0,1,0.91,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.91,1,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.72,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.59,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.80,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.93,1,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.65,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.48,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,1,0.56,2,0
6GJG0_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-20_08-38-29.BMP,0,0,0,0.52,1,0
6GJG2_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-12_23-12-29.BMP,0,0,0,0.48,1,0
6GJG2_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-12_23-12-29.BMP,0,0,0,0.61,1,0
6GJG2_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-12_23-12-29.BMP,0,0,0,0.45,2,0
6GJG2_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-12_23-12-29.BMP,0,0,0,0.75,1,0
6GJG2_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-12_23-12-29.BMP,0,0,0,0.73,2,0
6GJG2_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-12_23-12-29.BMP,0,0,0,0.57,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,0,0.55,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,0,0.84,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,0,0.89,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,0,0.90,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,0,0.41,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,1,0.41,2,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,1,0.89,1,0
6GJGA_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY17_2020-12-15_04-19-16.BMP,0,0,1,0.40,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,1,0.43,1,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,1,0.84,1,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,0,0.73,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,1,0.42,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,0,0.75,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,1,0.65,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,0,0.64,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,0,0.49,2,0
6GJGK_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-12_20-09-06.BMP,0,0,1,0.51,1,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,0,0.41,2,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,0,0.43,2,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,0,0.72,1,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,1,0.40,1,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,1,0.60,2,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,1,0.75,1,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,1,0.57,2,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,0,0.52,1,0
6GJGM_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-07_02-38-16.BMP,0,0,1,0.43,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.80,1,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,0,0.78,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.72,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,1,0.86,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.76,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,1,0.57,1,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,1,0.84,1,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,0,0.92,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.45,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,0,0.91,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.47,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,0,0.41,1,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.51,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,1,0.71,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY16_2020-11-21_21-50-54.BMP,0,0,0,0.94,2,0
6GJGW_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY17_2020-11-21_13-39-03.BMP,0,0,0,0.45,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.94,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.75,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.75,1,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.81,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.76,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.83,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,1,0.59,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.40,2,0
6GJH6_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-20_01-23-03.BMP,0,0,0,0.53,1,0
6GJHA_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-15_01-51-37.BMP,0,0,0,0.46,2,0
6GJHA_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-15_01-51-37.BMP,0,0,0,0.50,2,0
6GJHA_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-15_01-51-37.BMP,0,0,1,0.83,1,0
6GJHA_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-15_01-51-37.BMP,0,0,0,0.83,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,0,0.66,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,0,0.87,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,0,0.63,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,1,0.42,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,1,0.55,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,0,0.91,2,0
6GJHK_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-23_17-48-27.BMP,0,0,1,0.63,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.61,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.88,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.43,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.58,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.64,1,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.47,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.69,2,0
6GJI4_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-23_17-10-17.BMP,0,0,0,0.42,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.79,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.78,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.76,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.56,1,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.85,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,1,0.65,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.79,2,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,1,0.65,1,0
6GJII_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-15_03-50-40.BMP,0,0,0,0.71,2,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.41,2,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.82,1,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P003_DX6DY11SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.47,1,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P004_DX14DY11SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.75,1,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P005_DX3DY9SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.91,2,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P006_DX17DY9SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.87,2,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P007_DX6DY6SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,1,0.77,2,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P008_DX14DY6SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.52,1,0
6GJJC_FSGB_VE_MEAS_FIB_{MEASURELB}_P009_DX10DY3SDX7SDY18_2020-12-21_00-41-41.BMP,0,0,0,0.60,1,0
6GJK2_FSGB_VE_MEAS_FIB_{MEASURELB}_P001_DX10DY9SDX7SDY18_2020-12-11_20-42-57.BMP,0,0,1,0.61,1,0
6GJK2_FSGB_VE_MEAS_FIB_{MEASURELB}_P002_DX10DY14SDX7SDY18_2020-12-11_20-42-57.BMP,0,0,0,0.76,2,0
