file name,label,vanti,train \ test,score,vanti with PR
U4HWC_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-10-27_19-25-39.JPG,0,0,0,0.55,0
U4HWK_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-10-27_19-26-33.JPG,0,0,1,0.40,0
U4HWK_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-10-27_19-26-33.JPG,0,0,0,0.64,0
U4HWK_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-10-27_19-26-33.JPG,0,0,0,0.69,0
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-16_21-05-33.JPG,0,1,0,0.20,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX6SDY30_2020-11-16_21-05-33.JPG,0,1,1,0.18,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX6SDY30_2020-11-20_08-34-42.JPG,0,0,0,0.84,0
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-11-20_08-34-42.JPG,0,1,0,0.50,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-20_08-34-42.JPG,0,0,0,0.57,0
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-11-16_21-05-33.JPG,0,1,0,0.54,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-11-20_08-34-42.JPG,0,0,0,0.93,0
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-20_08-34-42.JPG,0,0,1,0.91,0
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-20_08-34-42.JPG,0,0,1,0.49,0
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-11-16_21-05-33.JPG,0,1,0,0.37,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-11-16_21-05-33.JPG,0,1,1,0.15,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX4SDY33_2020-11-20_08-34-42.JPG,0,1,0,0.52,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-11-20_08-34-42.JPG,0,1,0,0.20,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-20_08-34-42.JPG,0,1,0,0.31,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-20_08-34-42.JPG,0,1,0,0.42,1
U4I1M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX9SDY40_2020-11-20_08-34-42.JPG,0,0,0,0.94,0
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-05_11-12-44.JPG,0,1,0,0.33,1
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-11-05_11-12-44.JPG,0,0,0,0.75,0
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-11-05_11-12-44.JPG,0,1,0,0.54,1
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-11-05_11-12-44.JPG,0,0,1,0.92,0
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-11-05_11-12-44.JPG,0,1,1,0.57,1
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX4SDY33_2020-11-05_11-12-44.JPG,0,0,0,0.78,0
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-11-05_11-12-44.JPG,0,0,0,0.58,0
U4I1O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX9SDY40_2020-11-05_11-12-44.JPG,0,0,0,0.75,0
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-20_05-55-58.JPG,0,0,1,0.43,0
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-11-20_05-55-58.JPG,0,1,0,0.32,1
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-11-20_05-55-58.JPG,0,1,1,0.46,1
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-20_05-55-58.JPG,0,1,0,0.34,1
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-11-20_05-55-58.JPG,0,1,0,0.40,1
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-20_05-55-58.JPG,0,1,1,0.59,1
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-11-20_05-55-58.JPG,0,0,0,0.85,0
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-11-20_05-55-58.JPG,0,0,1,0.74,0
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-20_05-55-58.JPG,0,0,0,0.62,0
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-20_05-55-58.JPG,0,1,0,0.24,1
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-11-20_05-55-58.JPG,0,0,0,0.69,0
U4I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX4SDY33_2020-11-20_05-55-58.JPG,0,0,0,0.46,0
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-11-23_21-34-17.JPG,0,0,0,0.40,0
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-11-23_21-34-17.JPG,0,0,1,0.58,0
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-23_21-34-17.JPG,0,1,1,0.22,1
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-11-23_21-34-17.JPG,0,0,0,0.90,0
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-11-23_21-34-17.JPG,0,0,0,0.50,0
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-11-23_21-34-17.JPG,0,0,0,0.63,0
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-11-23_21-34-17.JPG,0,1,0,0.44,1
U4I2A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX5SDY20_2020-11-23_21-34-17.JPG,0,0,0,0.71,0
U4I2C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-11-27_20-04-01.JPG,0,0,1,0.71,0
U4I2I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-11-21_14-21-58.JPG,0,0,0,0.61,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX3SDY11_2020-11-20_07-45-05.JPG,0,0,0,0.91,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-20_07-45-05.JPG,0,0,0,0.75,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-11-20_07-45-05.JPG,0,0,1,0.79,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-11-20_07-45-05.JPG,0,0,0,0.50,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-11-20_07-45-05.JPG,0,0,0,0.58,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-11-20_07-45-05.JPG,0,0,0,0.53,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-11-20_07-45-05.JPG,0,0,0,0.68,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-20_07-45-05.JPG,0,0,0,0.94,0
U4I2K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-11-20_07-45-05.JPG,0,1,0,0.45,1
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-10-30_15-20-11.JPG,0,1,0,0.34,1
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-10-30_15-20-11.JPG,0,0,0,0.75,0
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX12SDY15_2020-10-30_15-20-11.JPG,0,0,1,0.45,0
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-30_15-20-11.JPG,0,0,1,0.86,0
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-10-30_15-20-11.JPG,0,0,0,0.72,0
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-10-30_15-20-11.JPG,0,0,0,0.86,0
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-10-30_15-20-11.JPG,0,0,1,0.80,0
U4I2M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-10-30_15-20-11.JPG,0,1,0,0.34,1
U4I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-28_03-49-30.JPG,0,1,0,0.38,1
U4I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-11-28_03-49-30.JPG,0,0,0,0.87,0
U4I2O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-28_03-49-30.JPG,0,0,0,0.53,0
U4I2Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-21_02-33-30.JPG,0,0,0,0.60,0
U4I2Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX6SDY30_2020-11-21_02-33-30.JPG,0,1,0,0.30,1
U4I2Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-21_02-33-30.JPG,0,1,0,0.12,1
U4I2Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-21_02-33-30.JPG,0,1,0,0.24,1
U4I2Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-21_02-33-30.JPG,0,1,0,0.14,1
U4I2Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-11-21_02-33-30.JPG,0,0,0,0.87,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-20_09-30-59.JPG,0,1,0,0.36,1
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-11-20_09-30-59.JPG,0,0,0,0.61,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-20_09-30-59.JPG,0,0,0,0.89,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-20_09-30-59.JPG,0,0,0,0.59,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-11-20_09-30-59.JPG,0,0,0,0.79,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-11-20_09-30-59.JPG,0,0,1,0.43,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-20_09-30-59.JPG,0,0,1,0.58,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-11-20_09-30-59.JPG,0,1,0,0.13,1
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-20_09-30-59.JPG,0,0,1,0.87,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX10SDY11_2020-11-20_09-30-59.JPG,0,0,1,0.60,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-20_09-30-59.JPG,0,0,1,0.93,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-11-20_09-30-59.JPG,0,1,1,0.60,1
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-11-20_09-30-59.JPG,0,0,0,0.43,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX1SDY18_2020-11-20_09-30-59.JPG,0,0,0,0.84,0
U4I2S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-20_09-30-59.JPG,0,0,0,0.63,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-21_14-55-39.JPG,0,0,0,0.44,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-11-21_14-55-39.JPG,0,0,1,0.90,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-21_14-55-39.JPG,0,0,0,0.51,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-21_14-55-39.JPG,0,0,1,0.43,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-11-21_14-55-39.JPG,0,1,1,0.56,1
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-11-21_14-55-39.JPG,0,0,1,0.51,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-21_14-55-39.JPG,0,0,1,0.49,0
U4I2U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-21_14-55-39.JPG,0,0,0,0.62,0
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-11-21_15-49-39.JPG,0,0,0,0.92,0
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-21_15-49-39.JPG,0,1,1,0.48,1
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-21_15-49-39.JPG,0,0,1,0.75,0
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-11-21_15-49-39.JPG,0,0,0,0.88,0
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY37_2020-11-21_15-49-39.JPG,0,0,0,0.62,0
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-11-21_15-49-39.JPG,0,1,0,0.40,1
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-21_15-49-39.JPG,0,0,0,0.70,0
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX1SDY18_2020-11-21_15-49-39.JPG,0,1,1,0.19,1
U4I2W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-11-21_15-49-39.JPG,0,0,1,0.80,0
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX14SDY42_2020-11-20_09-30-59.JPG,0,0,1,0.90,0
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-20_09-30-59.JPG,0,1,1,0.15,1
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-20_09-30-59.JPG,0,1,0,0.53,1
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-11-20_09-30-59.JPG,0,0,0,0.78,0
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-20_09-30-59.JPG,0,0,1,0.64,0
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-11-20_09-30-59.JPG,0,0,0,0.64,0
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-20_09-30-59.JPG,0,0,0,0.81,0
U4I2Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX1SDY18_2020-11-20_09-30-59.JPG,0,0,0,0.66,0
U4I3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-21_02-33-51.JPG,0,0,1,0.86,0
U4I3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-21_02-33-51.JPG,0,0,0,0.56,0
U4I3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-11-21_02-33-51.JPG,0,0,0,0.71,0
U4I3A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-11-21_02-33-51.JPG,0,0,1,0.81,0
U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX5SDY20_2020-11-22_12-39-37.JPG,0,0,1,0.44,0
U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-22_12-39-37.JPG,0,1,1,0.13,1
U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-11-22_12-39-37.JPG,0,0,0,0.52,0
U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-22_12-39-37.JPG,0,0,0,0.67,0
U4I3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX14SDY42_2020-11-23_14-16-29.JPG,0,0,0,0.65,0
U4I3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-23_14-16-29.JPG,0,1,0,0.38,1
U4I3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-23_14-16-29.JPG,0,0,0,0.48,0
U4I3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-11-23_14-16-29.JPG,0,1,1,0.34,1
U4I3M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-23_14-16-29.JPG,0,0,0,0.48,0
U4I3Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-24_00-52-41.JPG,0,1,1,0.47,1
U4I3Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-24_00-52-41.JPG,0,0,0,0.75,0
U4I3Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX13SDY29_2020-11-24_00-52-41.JPG,0,1,0,0.31,1
U4I3Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX5SDY20_2020-11-24_00-52-41.JPG,0,0,0,0.84,0
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-22_17-10-41.JPG,0,0,0,0.51,0
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-11-22_17-10-41.JPG,0,0,1,0.59,0
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX4SDY40_2020-11-22_17-10-41.JPG,0,1,0,0.12,1
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-22_17-10-41.JPG,0,1,0,0.49,1
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX12SDY15_2020-11-22_17-10-41.JPG,0,1,0,0.20,1
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX1SDY18_2020-11-22_17-10-41.JPG,0,0,0,0.86,0
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-22_17-10-41.JPG,0,0,0,0.54,0
U4I3U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-11-22_17-10-41.JPG,0,1,1,0.33,1
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-11-28_10-54-42.JPG,0,0,0,0.86,0
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-28_10-54-42.JPG,0,0,1,0.57,0
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-28_10-54-42.JPG,0,1,0,0.31,1
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-11-28_10-54-42.JPG,0,0,0,0.62,0
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-11-28_10-54-42.JPG,0,0,0,0.58,0
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-28_10-54-42.JPG,0,0,0,0.65,0
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-28_10-54-42.JPG,0,1,1,0.43,1
U4I3Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-28_10-54-42.JPG,0,0,0,0.75,0
U4I04_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-10-26_12-11-41.JPG,0,0,1,0.53,0
U4I04_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX6SDY30_2020-10-26_12-11-41.JPG,0,0,0,0.58,0
U4I04_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-10-26_12-11-41.JPG,0,1,0,0.36,1
U4I04_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-10-26_12-11-41.JPG,0,1,0,0.52,1
