file name,label,vanti,train \ test,score,vanti with context data
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-04_19-11-12.BMP,0,0,0,0.77,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-04_15-01-48.BMP,0,0,0,0.46,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-04_19-11-12.BMP,0,0,1,0.49,0
T3J98_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-04_15-01-48.BMP,0,0,0,0.84,0
T4HRA_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_13-50-04.BMP,0,0,0,0.42,0
T4HRA_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_13-50-04.BMP,0,0,0,0.53,0
T4HRA_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_13-50-04.BMP,0,0,0,0.50,0
T4HRA_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_13-50-04.BMP,0,0,0,0.69,0
T4HRA_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_13-50-04.BMP,0,0,0,0.62,0
T4HRC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-08_13-01-08.BMP,0,0,0,0.64,0
T4HRC_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-08_13-01-08.BMP,0,0,1,0.41,0
T4HRC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-08_13-01-08.BMP,0,0,0,0.92,0
T4HRC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-08_13-01-08.BMP,0,0,0,0.86,0
T4HRC_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-08_13-01-08.BMP,0,0,0,0.68,0
T4HRC_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-08_13-01-08.BMP,0,0,1,0.49,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-06_19-13-17.BMP,0,0,0,0.73,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_13-49-32.BMP,0,0,0,0.75,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-06_19-13-17.BMP,0,0,1,0.51,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_13-49-32.BMP,0,0,0,0.70,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-06_19-13-17.BMP,0,0,1,0.76,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_13-49-32.BMP,0,0,0,0.55,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-06_19-13-17.BMP,0,0,0,0.94,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-06_13-49-32.BMP,0,0,0,0.43,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-06_19-13-17.BMP,0,0,0,0.82,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_13-49-32.BMP,0,0,1,0.50,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-06_19-13-17.BMP,0,0,1,0.49,0
T4HRE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_13-49-32.BMP,0,0,1,0.71,0
T4HRG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-18_14-30-09.BMP,0,0,0,0.51,0
T4HRG_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-18_14-30-09.BMP,0,0,0,0.79,0
T4HRG_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-18_14-30-09.BMP,0,0,1,0.53,0
T4HRG_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-18_14-30-09.BMP,0,0,1,0.73,0
T4HRG_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-18_14-30-09.BMP,0,0,0,0.45,0
T4HRG_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-18_14-30-09.BMP,0,0,1,0.69,0
T4HRI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-18_12-14-32.BMP,0,0,1,0.52,0
T4HRI_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-18_12-14-32.BMP,0,0,0,0.55,0
T4HRI_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-18_12-14-32.BMP,0,0,0,0.75,0
T4HRI_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-18_12-14-32.BMP,0,0,0,0.86,0
T4HRI_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-18_12-14-32.BMP,0,0,0,0.40,0
T4HRI_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-18_12-14-32.BMP,0,0,1,0.87,0
T7HMO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-16_17-38-17.BMP,0,0,0,0.69,0
T7HMO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-16_17-38-17.BMP,0,0,1,0.62,0
T7HMO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-16_17-38-17.BMP,0,0,1,0.57,0
T7HMO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-16_17-38-17.BMP,0,0,0,0.47,0
T7HMO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-16_17-38-17.BMP,0,0,0,0.48,0
T7HMO_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-16_17-38-17.BMP,0,0,0,0.49,0
U4HMG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-03_11-52-07.BMP,0,1,0,0.35,1
U4HMI_WP2_CM_MEAS_FIB_{MEASURE}_P001_DX3DY12SDX6SDY31_2020-11-08_12-36-09.BMP,0,1,1,0.36,1
U4HMI_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_12-36-09.BMP,0,1,0,0.16,1
U4HNU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-12_16-54-21.BMP,0,1,0,0.16,1
U4HNW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-02_01-21-21.BMP,0,1,1,0.26,1
U4HNW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-01_22-26-40.BMP,0,1,0,0.37,1
U4HNW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX14DY10SDX6SDY30_2020-11-02_01-21-21.BMP,0,1,0,0.21,1
U4HOC_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-02_05-07-03.BMP,0,1,0,0.29,1
U4HOC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY30_2020-11-02_06-29-34.BMP,0,1,0,0.47,1
U4HOC_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX11DY9SDX6SDY31_2020-11-02_05-07-03.BMP,0,1,0,0.18,1
U4HOC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY30_2020-11-02_06-29-34.BMP,0,1,0,0.19,1
U4HOC_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX8DY7SDX6SDY31_2020-11-02_05-07-03.BMP,0,1,1,0.14,1
U4HOG_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-08_15-34-25.BMP,0,1,0,0.12,1
U4HOM_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-09_16-06-04.BMP,0,1,1,0.57,1
U4HOW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-15_03-52-06.BMP,0,1,1,0.21,1
U4HPE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-11_06-03-01.BMP,0,1,1,0.20,1
U4HPE_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY31_2020-11-11_03-06-56.BMP,0,1,0,0.44,1
U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-23_14-02-36.BMP,0,0,0,0.54,0
U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P010_DX10DY8SDX6SDY31_2020-11-24_14-14-54.BMP,0,0,0,0.74,0
U8KP8_WP2_CM_MEAS_FIB_{MEASURE}_P020_DX16DY12SDX6SDY31_2020-11-24_14-14-54.BMP,0,0,0,0.56,0
U8KVS_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-27_23-58-53.BMP,0,0,1,0.55,0
U8KVS_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-27_23-58-53.BMP,0,0,0,0.88,0
U8KVS_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-27_23-58-53.BMP,0,0,0,0.49,0
U8KVS_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-27_23-58-53.BMP,0,0,1,0.63,0
U8KXO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-20_01-59-15.BMP,0,0,0,0.48,0
U8KXO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-20_01-59-15.BMP,0,0,0,0.66,0
U8KXO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-20_01-59-15.BMP,0,0,0,0.51,0
U8KXO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-20_01-59-15.BMP,0,0,1,0.89,0
U8KXO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-20_01-59-15.BMP,0,0,0,0.48,0
U8KYW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-27_23-42-41.BMP,0,0,0,0.59,0
U8KYW_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-27_23-42-41.BMP,0,0,1,0.80,0
U8KYW_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-27_23-42-41.BMP,0,0,1,0.55,0
U8KYW_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-27_23-42-41.BMP,0,0,0,0.66,0
U8KYW_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-27_23-42-41.BMP,0,0,1,0.46,0
U8KYW_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-27_23-42-41.BMP,0,0,0,0.54,0
U8L3K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-28_00-00-01.BMP,0,0,1,0.65,0
U8L3K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-28_00-00-01.BMP,0,0,0,0.92,0
U8L3K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-28_00-00-01.BMP,0,0,1,0.94,0
U8L3K_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-28_00-00-01.BMP,0,0,0,0.46,0
U8L3K_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-28_00-00-01.BMP,0,0,1,0.82,0
U8L3K_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-28_00-00-01.BMP,0,0,0,0.49,0
U8L5S_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-09_18-29-39.BMP,0,0,0,0.51,0
U8L5S_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-09_18-29-39.BMP,0,0,0,0.40,0
U8L5S_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-09_18-29-39.BMP,0,0,0,0.73,0
U8L5S_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-09_18-29-39.BMP,0,0,1,0.80,0
U8L5S_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-09_18-29-39.BMP,0,0,0,0.78,0
U8L8O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-28_17-27-25.BMP,0,0,0,0.70,0
U8L8O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-28_17-27-25.BMP,0,0,0,0.79,0
U8L8O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-28_17-27-25.BMP,0,0,0,0.48,0
U8L8O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-28_17-27-25.BMP,0,0,1,0.89,0
U8L8O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-28_17-27-25.BMP,0,0,0,0.59,0
U8L8O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-28_17-27-25.BMP,0,0,1,0.65,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY29_2020-12-07_19-54-01.BMP,0,0,0,0.62,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-06_23-56-24.BMP,0,0,0,0.54,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY29_2020-12-07_19-54-01.BMP,0,0,0,0.77,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-06_23-56-24.BMP,0,0,0,0.72,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY29_2020-12-07_19-54-01.BMP,0,0,1,0.41,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-06_23-56-24.BMP,0,0,0,0.49,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY29_2020-12-07_19-54-01.BMP,0,0,0,0.90,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-06_23-56-24.BMP,0,0,1,0.49,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY29_2020-12-07_19-54-01.BMP,0,0,0,0.57,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-06_23-56-24.BMP,0,0,0,0.44,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY29_2020-12-07_19-54-01.BMP,0,0,0,0.57,0
U8LB4_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-06_23-56-24.BMP,0,0,0,0.93,0
U8LCW_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-28_00-24-04.BMP,0,0,0,0.42,0
U8LHE_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-19_23-48-39.BMP,0,0,1,0.41,0
U8LHE_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-19_23-48-39.BMP,0,0,0,0.80,0
U8LHE_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-19_23-48-39.BMP,0,0,0,0.56,0
U8LHE_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-19_23-48-39.BMP,0,0,0,0.75,0
U8LHK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-23_13-37-55.BMP,0,0,1,0.41,0
U8LHK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-23_13-37-55.BMP,0,0,0,0.54,0
U8LHK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-23_13-37-55.BMP,0,0,0,0.41,0
U8LIK_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-04_22-59-31.BMP,0,0,0,0.93,0
U8LIK_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_22-59-31.BMP,0,0,0,0.89,0
U8LIK_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-04_22-59-31.BMP,0,0,0,0.50,0
U8LIK_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-04_22-59-31.BMP,0,0,0,0.67,0
U8LIK_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-04_22-59-31.BMP,0,0,0,0.90,0
U8LIK_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-04_22-59-31.BMP,0,0,0,0.70,0
U8LIO_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-04_22-58-29.BMP,0,0,0,0.64,0
U8LIO_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-04_22-58-29.BMP,0,0,0,0.61,0
U8LIO_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-04_22-58-29.BMP,0,0,0,0.72,0
U8LIO_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-04_22-58-29.BMP,0,0,0,0.79,0
U8LIO_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-04_22-58-29.BMP,0,0,0,0.73,0
U8LK4_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-27_23-12-05.BMP,0,0,0,0.84,0
U8LK4_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-27_23-12-05.BMP,0,0,0,0.75,0
U8LK4_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-27_23-12-05.BMP,0,0,1,0.81,0
U8LLU_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-14_12-57-07.BMP,0,0,0,0.43,0
U8LLU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-14_12-57-07.BMP,0,0,0,0.47,0
U8LLU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-14_12-57-07.BMP,0,0,0,0.56,0
U8LLU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-14_12-57-07.BMP,0,0,0,0.93,0
U8LMU_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-29_17-45-43.BMP,0,0,0,0.94,0
U8LMU_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-29_17-45-43.BMP,0,0,1,0.60,0
U8LMU_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-29_17-45-43.BMP,0,0,1,0.93,0
U8LMU_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-29_17-45-43.BMP,0,0,0,0.76,0
U8LR8_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-24_21-43-32.BMP,0,0,0,0.49,0
U8LR8_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-24_21-43-32.BMP,0,0,0,0.50,0
U8LR8_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-24_21-43-32.BMP,0,0,0,0.54,0
U8LR8_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-24_21-43-32.BMP,0,0,0,0.70,0
U8LR8_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-24_21-43-32.BMP,0,0,0,0.74,0
U8LR8_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-24_21-43-32.BMP,0,0,0,0.80,0
U8LVY_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-25_17-23-22.BMP,0,0,1,0.60,0
U8LVY_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-25_17-23-22.BMP,0,0,0,0.75,0
U8LVY_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-25_17-23-22.BMP,0,0,1,0.49,0
U8LVY_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-25_17-23-22.BMP,0,0,0,0.87,0
U8LVY_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-25_17-23-22.BMP,0,0,1,0.72,0
U8M6M_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-29_19-51-00.BMP,0,0,0,0.73,0
U8M6M_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-29_19-51-00.BMP,0,0,0,0.75,0
U8M6M_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-29_19-51-00.BMP,0,0,1,0.71,0
U8M6Q_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-27_23-49-57.BMP,0,0,1,0.73,0
U8M6Q_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-27_23-49-57.BMP,0,0,0,0.93,0
U8M6Q_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-27_23-49-57.BMP,0,0,1,0.84,0
U8M6Q_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-27_23-49-57.BMP,0,0,0,0.78,0
U8M6W_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-22_03-26-08.BMP,0,0,0,0.44,0
U8M6W_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-22_03-26-08.BMP,0,0,1,0.46,0
U8M6W_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-22_03-26-08.BMP,0,0,0,0.61,0
U8M6W_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-22_03-26-08.BMP,0,0,0,0.40,0
U8M6W_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-22_03-26-08.BMP,0,0,1,0.58,0
U8M6W_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-22_03-26-08.BMP,0,0,0,0.64,0
U8M7C_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-11-29_17-50-19.BMP,0,0,0,0.44,0
U8M7C_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-11-29_17-50-19.BMP,0,0,0,0.67,0
U8M7C_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-11-29_17-50-19.BMP,0,0,0,0.47,0
U8M7C_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-11-29_17-50-19.BMP,0,0,1,0.70,0
U8M7C_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-11-29_17-50-19.BMP,0,0,0,0.44,0
U8M7C_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-11-29_17-50-19.BMP,0,0,0,0.57,0
U8M7K_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-08_22-03-47.BMP,0,0,0,0.55,0
U8M7K_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-08_22-03-47.BMP,0,0,0,0.49,0
U8M7K_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-08_22-03-47.BMP,0,0,0,0.65,0
U8M7K_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-08_22-03-47.BMP,0,0,0,0.81,0
U8M7K_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-08_22-03-47.BMP,0,0,0,0.45,0
U8M7K_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-08_22-03-47.BMP,0,0,1,0.46,0
U8M7O_WP2_CM_MEAS_FIB_{MEASURE}_P002_DX11DY14SDX6SDY30_2020-12-01_01-37-28.BMP,0,0,1,0.91,0
U8M7O_WP2_CM_MEAS_FIB_{MEASURE}_P003_DX3DY12SDX6SDY30_2020-12-01_01-37-28.BMP,0,0,1,0.54,0
U8M7O_WP2_CM_MEAS_FIB_{MEASURE}_P004_DX14DY10SDX6SDY30_2020-12-01_01-37-28.BMP,0,0,1,0.45,0
U8M7O_WP2_CM_MEAS_FIB_{MEASURE}_P005_DX11DY9SDX6SDY30_2020-12-01_01-37-28.BMP,0,0,0,0.68,0
U8M7O_WP2_CM_MEAS_FIB_{MEASURE}_P006_DX8DY7SDX6SDY30_2020-12-01_01-37-28.BMP,0,0,0,0.59,0
U8M7O_WP2_CM_MEAS_FIB_{MEASURE}_P007_DX17DY6SDX6SDY30_2020-12-01_01-37-28.BMP,0,0,1,0.47,0
