,file name,label,vanti,train \ test,score,vanti with PR
18780,U4I3E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-21_13-46-48.JPG,0,0,1,0.49,0.0
18782,U4I3E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX5SDY20_2020-11-21_13-46-48.JPG,0,0,0,0.55,0.0
18783,U4I3E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-11-21_13-46-48.JPG,0,0,0,0.93,0.0
18784,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-11-22_06-23-20.JPG,0,0,0,0.92,0.0
18785,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-11-22_06-23-20.JPG,0,0,1,0.84,0.0
18786,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-11-22_06-23-20.JPG,0,0,0,0.77,0.0
18787,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX6SDY30_2020-11-22_06-23-20.JPG,0,0,0,0.89,0.0
18788,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX10SDY22_2020-11-22_06-23-20.JPG,0,0,0,0.9,0.0
18790,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-22_06-23-20.JPG,0,0,0,0.61,0.0
18792,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX12SDY15_2020-11-22_06-23-20.JPG,0,0,0,0.47,0.0
18793,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-22_06-23-20.JPG,0,0,0,0.8,0.0
18794,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-11-22_06-23-20.JPG,0,0,0,0.83,0.0
18795,U4I3G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX6SDY9_2020-11-22_06-23-20.JPG,0,0,1,0.68,0.0
18796,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX3SDY11_2020-11-28_06-18-45.JPG,0,0,0,0.46,0.0
18797,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-28_06-18-45.JPG,0,0,1,0.76,0.0
18798,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-28_06-18-45.JPG,0,0,0,0.43,0.0
18799,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX14SDY42_2020-11-28_06-18-45.JPG,0,0,0,0.64,0.0
18800,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX14SDY6_2020-11-28_06-18-45.JPG,0,0,1,0.82,0.0
18801,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-11-28_06-18-45.JPG,0,0,0,0.52,0.0
18804,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-28_06-18-45.JPG,0,0,1,0.5,0.0
18806,U4I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-28_06-18-45.JPG,0,0,1,0.72,0.0
18808,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-11-22_12-39-37.JPG,0,0,0,0.6,0.0
18809,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-11-22_12-39-37.JPG,0,0,1,0.54,0.0
18810,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-11-22_12-39-37.JPG,0,0,0,0.52,0.0
18811,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX1SDY45_2020-11-22_12-39-37.JPG,0,0,0,0.44,0.0
18812,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-11-22_12-39-37.JPG,0,0,1,0.46,0.0
18813,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-11-22_12-39-37.JPG,0,0,0,0.88,0.0
18814,U4I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX13SDY29_2020-11-22_12-39-37.JPG,0,0,0,0.55,0.0
18815,U4I36_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-11-21_13-46-48.JPG,0,0,0,0.62,0.0
18816,U4I36_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-21_13-46-48.JPG,0,0,0,0.87,0.0
18818,U4I38_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-21_13-44-25.JPG,0,0,0,0.79,0.0
18819,U4I38_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-11-21_13-44-25.JPG,0,0,0,0.57,0.0
18820,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-23_23-40-54.JPG,0,0,0,0.93,0.0
18821,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-23_23-40-54.JPG,0,0,0,0.86,0.0
18822,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-11-23_23-40-54.JPG,0,0,0,0.66,0.0
18823,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-11-23_23-40-54.JPG,0,0,1,0.69,0.0
18824,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-23_23-40-54.JPG,0,0,0,0.8,0.0
18825,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-23_23-40-54.JPG,0,0,1,0.56,0.0
18826,U4I40_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-23_23-40-54.JPG,0,0,0,0.52,0.0
18827,U4I80_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-23_10-46-19.JPG,0,0,1,0.41,0.0
18829,U4I80_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-23_10-46-19.JPG,0,0,0,0.87,0.0
18830,U4I80_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-23_10-46-19.JPG,0,0,1,0.77,0.0
18831,U4I80_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-11-23_10-46-19.JPG,0,0,0,0.63,0.0
18834,U4I88_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-11-23_08-15-19.JPG,0,0,0,0.71,0.0
18835,U4I88_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-23_08-15-19.JPG,0,0,0,0.94,0.0
18837,U4I88_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-23_08-15-19.JPG,0,0,1,0.85,0.0
18838,U4I88_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX1SDY18_2020-11-23_08-15-19.JPG,0,0,1,0.73,0.0
18839,V9I1Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-10-27_04-17-50.JPG,0,0,0,0.48,0.0
18840,V9I1Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-10-27_04-17-50.JPG,0,0,0,0.79,0.0
18841,V9I1Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX9SDY40_2020-10-27_04-17-50.JPG,0,0,0,0.91,0.0
18843,V9I1Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX4SDY33_2020-10-27_04-17-50.JPG,0,0,0,0.76,0.0
18849,V9I02_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-10-20_00-21-47.JPG,0,0,1,0.7,0.0
18854,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-10-31_18-32-59.JPG,0,0,0,0.44,0.0
18855,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-10-31_18-32-59.JPG,0,0,1,0.74,0.0
18856,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-10-31_18-32-59.JPG,0,0,0,0.79,0.0
18857,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-10-31_18-32-59.JPG,0,0,1,0.6,0.0
18858,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-10-31_18-32-59.JPG,0,0,0,0.49,0.0
18860,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX14SDY6_2020-10-31_18-32-59.JPG,0,0,0,0.44,0.0
18862,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-10-31_18-32-59.JPG,0,0,1,0.87,0.0
18863,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-10-31_18-32-59.JPG,0,0,0,0.68,0.0
18865,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-10-31_18-32-59.JPG,0,0,0,0.74,0.0
18866,V9I3I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-10-31_18-32-59.JPG,0,0,0,0.51,0.0
18868,V9I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX10SDY22_2020-11-02_13-03-47.JPG,0,0,0,0.74,0.0
18870,V9I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-02_13-03-47.JPG,0,0,0,0.4,0.0
18871,V9I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX13SDY29_2020-11-02_13-03-47.JPG,0,0,1,0.94,0.0
18872,V9I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-02_13-03-47.JPG,0,0,0,0.74,0.0
18873,V9I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX1SDY18_2020-11-02_13-03-47.JPG,0,0,1,0.89,0.0
18874,V9I3K_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-11-02_13-03-47.JPG,0,0,0,0.92,0.0
18876,V9I3O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX10SDY22_2020-11-04_13-39-33.JPG,0,0,1,0.85,0.0
18879,V9I3O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX14SDY6_2020-11-04_13-39-33.JPG,0,0,0,0.49,0.0
18880,V9I3O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX1SDY45_2020-11-04_13-39-33.JPG,0,0,0,0.67,0.0
18885,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX3SDY11_2020-11-01_08-16-58.JPG,0,0,0,0.61,0.0
18887,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX4SDY40_2020-11-01_08-16-58.JPG,0,0,0,0.9,0.0
18888,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX11SDY34_2020-11-01_02-19-13.JPG,0,0,1,0.93,0.0
18889,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX8SDY24_2020-11-01_02-19-13.JPG,0,0,0,0.52,0.0
18890,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY37_2020-11-01_02-19-13.JPG,0,0,0,0.76,0.0
18893,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX10SDY11_2020-11-01_08-16-58.JPG,0,0,0,0.57,0.0
18895,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX4DY12SDX5SDY20_2020-11-01_02-19-13.JPG,0,0,0,0.89,0.0
18896,V9I3S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX5SDY20_2020-11-01_02-19-13.JPG,0,0,0,0.57,0.0
18902,V9I4E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-07_08-44-07.JPG,0,0,0,0.64,0.0
18903,V9I4E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-07_08-44-07.JPG,0,0,1,0.81,0.0
18904,V9I4E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-04_16-01-56.JPG,0,0,1,0.43,0.0
18905,V9I4U_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-21_17-06-51.JPG,0,0,0,0.6,0.0
18906,V9I4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX6SDY30_2020-11-28_20-26-08.JPG,0,0,0,0.72,0.0
18907,V9I4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-28_20-26-08.JPG,0,0,0,0.76,0.0
18908,V9I4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-11-28_20-26-08.JPG,0,0,0,0.88,0.0
18909,V9I4W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-28_20-26-08.JPG,0,0,1,0.83,0.0
18910,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX6DY11SDX14SDY42_2020-11-27_08-43-54.JPG,0,0,0,0.7,0.0
18913,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX8SDY24_2020-11-27_08-43-54.JPG,0,0,1,0.88,0.0
18914,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-27_08-43-54.JPG,0,0,0,0.67,0.0
18915,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-27_08-43-54.JPG,0,0,0,0.9,0.0
18916,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-27_08-43-54.JPG,0,0,0,0.71,0.0
18918,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX10SDY11_2020-11-27_08-43-54.JPG,0,0,0,0.58,0.0
18919,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX13SDY29_2020-11-27_08-43-54.JPG,0,0,0,0.68,0.0
18920,V9I4Y_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX2SDY27_2020-11-27_08-43-54.JPG,0,0,1,0.8,0.0
18922,V9I5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX14SDY42_2020-11-26_08-23-35.JPG,0,0,1,0.88,0.0
18924,V9I5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX8SDY24_2020-11-26_08-23-35.JPG,0,0,0,0.91,0.0
18925,V9I5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX5DY9SDX11SDY34_2020-11-26_08-23-35.JPG,0,0,0,0.92,0.0
18929,V9I5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-11-26_08-23-35.JPG,0,0,0,0.83,0.0
18930,V9I5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-26_08-23-35.JPG,0,0,0,0.72,0.0
18931,V9I5A_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-26_08-23-35.JPG,0,0,0,0.61,0.0
18933,V9I5C_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX6SDY30_2020-11-25_22-27-27.JPG,0,0,0,0.56,0.0
18935,V9I5E_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX9SDY40_2020-11-11_23-50-03.JPG,0,0,1,0.81,0.0
18936,V9I5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX7SDY37_2020-11-12_00-35-31.JPG,0,0,1,0.44,0.0
18937,V9I5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY16_2020-11-12_00-35-31.JPG,0,0,0,0.47,0.0
18938,V9I5M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX10SDY11_2020-11-12_00-35-31.JPG,0,0,0,0.52,0.0
18940,V9I5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-11-26_00-25-10.JPG,0,0,0,0.67,0.0
18942,V9I5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-11-26_00-25-10.JPG,0,0,0,0.41,0.0
18943,V9I5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-26_00-25-10.JPG,0,0,1,0.89,0.0
18944,V9I5O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX9SDY40_2020-11-26_00-25-10.JPG,0,0,1,0.75,0.0
18945,V9I5Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-28_07-30-49.JPG,0,0,0,0.57,0.0
18946,V9I5Q_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX10DY9SDX3SDY11_2020-11-28_07-30-49.JPG,0,0,0,0.59,0.0
18947,V9I5S_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX6SDY30_2020-11-25_23-47-52.JPG,0,0,0,0.68,0.0
18948,V9I5W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-26_07-05-12.JPG,0,0,0,0.9,0.0
18949,V9I5W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-26_07-05-12.JPG,0,0,1,0.76,0.0
18950,V9I5W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX9DY7SDX7SDY16_2020-11-26_07-05-12.JPG,0,0,0,0.81,0.0
18954,V9I7G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX1SDY18_2020-11-16_03-15-20.JPG,0,0,0,0.7,0.0
18955,V9I7G_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX4SDY33_2020-11-16_03-15-20.JPG,0,0,0,0.69,0.0
18957,V9I7I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-21_22-12-41.JPG,0,0,1,0.47,0.0
18958,V9I7I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX1SDY45_2020-11-21_22-12-41.JPG,0,0,1,0.9,0.0
18959,V9I7I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX6SDY9_2020-11-21_22-12-41.JPG,0,0,0,0.57,0.0
18960,V9I7I_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX10DY4SDX9SDY40_2020-11-21_22-12-41.JPG,0,0,0,0.81,0.0
18963,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX4SDY40_2020-11-21_23-34-10.JPG,0,0,1,0.51,0.0
18964,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX8SDY24_2020-11-21_23-34-10.JPG,0,0,0,0.56,0.0
18965,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX4DY6SDX11SDY34_2020-11-21_23-34-10.JPG,0,0,0,0.59,0.0
18966,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX11SDY34_2020-11-21_23-34-10.JPG,0,0,1,0.63,0.0
18967,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-11-21_23-34-10.JPG,0,0,1,0.88,0.0
18968,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX10SDY11_2020-11-21_23-34-10.JPG,0,0,1,0.52,0.0
18969,V9I7M_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX17DY8SDX2SDY27_2020-11-21_23-34-10.JPG,0,0,1,0.75,0.0
18970,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX3DY8SDX10SDY22_2020-11-12_04-07-29.JPG,0,0,0,0.65,0.0
18971,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_1_S5_LW_M1}_DX12DY6SDX14SDY42_2020-11-12_04-07-29.JPG,0,0,0,0.5,0.0
18973,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX8DY10SDX7SDY16_2020-11-12_04-07-29.JPG,0,0,1,0.67,0.0
18974,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX1SDY45_2020-11-12_04-07-29.JPG,0,0,0,0.5,0.0
18975,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX11DY14SDX12SDY15_2020-11-12_04-07-29.JPG,0,0,0,0.65,0.0
18976,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_3_S5_LW_M1}_DX15DY8SDX7SDY37_2020-11-12_04-07-29.JPG,0,0,1,0.92,0.0
18977,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX2SDY27_2020-11-12_04-07-29.JPG,0,0,1,0.58,0.0
18978,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY3SDX6SDY9_2020-11-12_04-07-29.JPG,0,0,1,0.51,0.0
18979,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX7DY5SDX4SDY33_2020-11-12_04-07-29.JPG,0,0,0,0.45,0.0
18980,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX1SDY18_2020-11-12_04-07-29.JPG,0,0,0,0.62,0.0
18981,V9I7O_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_5_S5_LW_M1}_DX16DY11SDX5SDY20_2020-11-12_04-07-29.JPG,0,0,1,0.93,0.0
18983,V9I7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX14DY10SDX14SDY6_2020-11-25_09-14-18.JPG,0,0,0,0.73,0.0
18984,V9I7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_2_S5_LW_M1}_DX16DY5SDX4SDY40_2020-11-25_09-14-18.JPG,0,0,0,0.78,0.0
18985,V9I7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX2SDY27_2020-11-25_09-14-18.JPG,0,0,0,0.69,0.0
18986,V9I7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX8DY13SDX6SDY9_2020-11-25_09-14-18.JPG,0,0,0,0.72,0.0
18987,V9I7W_RWHM_VE_MEAS_CD_SEM_{S5_80_VE_4_S5_LW_M1}_DX13DY12SDX13SDY29_2020-11-25_09-14-18.JPG,0,0,0,0.4,0.0
